species	longitude	latitude
Myrmecophaga tridactyla	-56.651688	-19.004309
Myrmecophaga tridactyla	-56.657546	-19.007721
Myrmecophaga tridactyla	-56.639736	-19.007034
Myrmecophaga tridactyla	-56.653533	-19.009266
Myrmecophaga tridactyla	-56.641924	-19.003558
Myrmecophaga tridactyla	-56.659262	-19.006605
Myrmecophaga tridactyla	-56.636925	-19.008129
Myrmecophaga tridactyla	-49.239424	-22.815332
Myrmecophaga tridactyla	-49.238689	-22.826305
Myrmecophaga tridactyla	-49.237211	-22.823029
Myrmecophaga tridactyla	-49.237022	-22.82411
Myrmecophaga tridactyla	-49.249899	-22.821967
Myrmecophaga tridactyla	-49.237603	-22.822094
Myrmecophaga tridactyla	-49.222375	-22.797506
Myrmecophaga tridactyla	-49.229313	-22.798007
Myrmecophaga tridactyla	-49.24289	-22.799548
Myrmecophaga tridactyla	-49.235253	-22.801162
Myrmecophaga tridactyla	-49.235301	-22.802707
Myrmecophaga tridactyla	-49.241019	-22.798083
Myrmecophaga tridactyla	-49.22797	-22.79867
Myrmecophaga tridactyla	-49.237144	-22.787429
Myrmecophaga tridactyla	-49.230721	-22.788487
Myrmecophaga tridactyla	-49.231209	-22.792186
Myrmecophaga tridactyla	-49.230905	-22.810442
Myrmecophaga tridactyla	-49.222928	-22.811898
Myrmecophaga tridactyla	-49.230794	-22.79191
Myrmecophaga tridactyla	-49.233151	-22.785145
Myrmecophaga tridactyla	-49.231919	-22.799806
Myrmecophaga tridactyla	-49.199421	-22.810568
Myrmecophaga tridactyla	-49.198518	-22.812545
Myrmecophaga tridactyla	-49.201587	-22.802908
Myrmecophaga tridactyla	-49.208084	-22.808047
Myrmecophaga tridactyla	-49.212643	-22.811033
Myrmecophaga tridactyla	-49.215113	-22.813644
Myrmecophaga tridactyla	-49.209484	-22.807512
Myrmecophaga tridactyla	-49.236991	-22.818195
Myrmecophaga tridactyla	-49.240755	-22.817171
Myrmecophaga tridactyla	-49.244501	-22.819009
Myrmecophaga tridactyla	-49.241273	-22.812453
Myrmecophaga tridactyla	-49.236887	-22.818708
Myrmecophaga tridactyla	-49.242789	-22.825628
Myrmecophaga tridactyla	-49.243587	-22.800631
Myrmecophaga tridactyla	-49.253269	-22.806029
Myrmecophaga tridactyla	-49.238498	-22.797215
Myrmecophaga tridactyla	-49.249819	-22.806136
Myrmecophaga tridactyla	-49.241587	-22.797918
Myrmecophaga tridactyla	-49.253768	-22.805068
Myrmecophaga tridactyla	-49.241088	-22.802572
Myrmecophaga tridactyla	-49.245292	-22.798365
Myrmecophaga tridactyla	-49.245376	-22.800181
Myrmecophaga tridactyla	-49.245644	-22.799768
Myrmecophaga tridactyla	-48.09	-21.177
Myrmecophaga tridactyla	-48.118	-21.154
Myrmecophaga tridactyla	-50.833	-20.983
Myrmecophaga tridactyla	-48.183	-22.65
Myrmecophaga tridactyla	-47.983	-22.5
Myrmecophaga tridactyla	-48.05	-22.5
Myrmecophaga tridactyla	-47.35	-20.1
Myrmecophaga tridactyla	-48.817	-22.75
Myrmecophaga tridactyla	-48.617	-20.65
Myrmecophaga tridactyla	-48.45	-22
Myrmecophaga tridactyla	-48.567	-22.017
Myrmecophaga tridactyla	-49.117	-24.233
Myrmecophaga tridactyla	-48.8	-20.467
Myrmecophaga tridactyla	-48.117	-22.65
Myrmecophaga tridactyla	-48.233	-22.25
Myrmecophaga tridactyla	-48.017	-22.1
Myrmecophaga tridactyla	-47.667	-20.133
Myrmecophaga tridactyla	-47.8	-21.583
Myrmecophaga tridactyla	-47.567	-20.133
Myrmecophaga tridactyla	-47.65	-20.1
Myrmecophaga tridactyla	-51.509	-20.646
Myrmecophaga tridactyla	-48.883	-24.133
Myrmecophaga tridactyla	-48.4	-22.133
Myrmecophaga tridactyla	-48.883	-22.817
Myrmecophaga tridactyla	-50.167	-20.5
Myrmecophaga tridactyla	-50.15	-20.55
Myrmecophaga tridactyla	-48.5	-21.583
Myrmecophaga tridactyla	-51.102	-21.134
Myrmecophaga tridactyla	-51.1	-20.983
Myrmecophaga tridactyla	-48.567	-20.833
Myrmecophaga tridactyla	-48.95	-20.633
Myrmecophaga tridactyla	-47.283	-20.217
Myrmecophaga tridactyla	-50.967	-20.867
Myrmecophaga tridactyla	-51.1	-20.817
Myrmecophaga tridactyla	-48.2	-22.117
Myrmecophaga tridactyla	-48.133	-22.05
Myrmecophaga tridactyla	-47.54	-21.832
Myrmecophaga tridactyla	-48.348	-23.406
Myrmecophaga tridactyla	-48.758	-23.534
Myrmecophaga tridactyla	-48.633	-23.058
Myrmecophaga tridactyla	-47.949	-24.131
Myrmecophaga tridactyla	-47.447	-21.855
Myrmecophaga tridactyla	-47.633	-21.628
Myrmecophaga tridactyla	-52.278	-22.519
Myrmecophaga tridactyla	-50.19	-24.705
Myrmecophaga tridactyla	-65.367	-26.783
Myrmecophaga tridactyla	-51.96	-23.925
Myrmecophaga tridactyla	-54.581	-25.532
Myrmecophaga tridactyla	-50.492	-25.085
Myrmecophaga tridactyla	-49.801	-25.594
Myrmecophaga tridactyla	-51.461	-24.5
Myrmecophaga tridactyla	-51.978	-26.504
Myrmecophaga tridactyla	-50.128	-24.413
Myrmecophaga tridactyla	-49.962	-25.272
Myrmecophaga tridactyla	-50.488	-26.017
Myrmecophaga tridactyla	-50.51	-24.248
Myrmecophaga tridactyla	-50.237	-24.737
Myrmecophaga tridactyla	-50.19	-24.705
Myrmecophaga tridactyla	-53.88	-23.551
Myrmecophaga tridactyla	-50.141	-24.074
Myrmecophaga tridactyla	-54.32	-24.861
Myrmecophaga tridactyla	-49.406	-24.394
Myrmecophaga tridactyla	-50.675	-26.088
Myrmecophaga tridactyla	-50.11	-24.566
Myrmecophaga tridactyla	-49.7	-24.25
Myrmecophaga tridactyla	-49.614	-24.228
Myrmecophaga tridactyla	-49.709	-24.276
Myrmecophaga tridactyla	-49.717	-24.233
Myrmecophaga tridactyla	-49.928	-24.54
Myrmecophaga tridactyla	-49.703	-26.654
Myrmecophaga tridactyla	-54.039	-23.826
Myrmecophaga tridactyla	-50.616	-24.324
Myrmecophaga tridactyla	-50.565	-29.475
Myrmecophaga tridactyla	-44.657	-22.386
Myrmecophaga tridactyla	-45.329	-18.367
Myrmecophaga tridactyla	-43.763	-17.843
Myrmecophaga tridactyla	-48.4	-19.175
Myrmecophaga tridactyla	-44.611	-20.446
Myrmecophaga tridactyla	-43.375	-18.065
Myrmecophaga tridactyla	-46.633	-20.333
Myrmecophaga tridactyla	-52.9	-18.3
Myrmecophaga tridactyla	-46.25	-20
Myrmecophaga tridactyla	-45.733	-15.124
Myrmecophaga tridactyla	-48.383	-19.917
Myrmecophaga tridactyla	-56.65	-18.983
Myrmecophaga tridactyla	-56.648	-19.009
Myrmecophaga tridactyla	-51.54	-19.825
Myrmecophaga tridactyla	-52.883	-19.049
Myrmecophaga tridactyla	-53.191	-19.024
Myrmecophaga tridactyla	-52.79	-18.356
Myrmecophaga tridactyla	-52.772	-19.188
Myrmecophaga tridactyla	-55.612	-19.505
Myrmecophaga tridactyla	-56.725	-21.399
Myrmecophaga tridactyla	-52.883	-18.983
Myrmecophaga tridactyla	-56.73	-20.976
Myrmecophaga tridactyla	-57.475	-18.091
Myrmecophaga tridactyla	-56.727	-20.978
Myrmecophaga tridactyla	-56.304	-19.954
Myrmecophaga tridactyla	-56.65	-18.983
Myrmecophaga tridactyla	-56.246	-19.575
Myrmecophaga tridactyla	-57.462	-17.666
Myrmecophaga tridactyla	-56.472	-16.846
Myrmecophaga tridactyla	-57.189	-15.652
Myrmecophaga tridactyla	-57.05	-15.45
Myrmecophaga tridactyla	-57.05	-15.8
Myrmecophaga tridactyla	-52.353	-14.673
Myrmecophaga tridactyla	-52.755	-15.711
Myrmecophaga tridactyla	-55.95	-15.2
Myrmecophaga tridactyla	-47.5	-14.167
Myrmecophaga tridactyla	-48.322	-13.83
Myrmecophaga tridactyla	-48.658	-16.639
Myrmecophaga tridactyla	-51.026	-14.804
Myrmecophaga tridactyla	-52.75	-18.317
Myrmecophaga tridactyla	-52.75	-18.317
Myrmecophaga tridactyla	-52.883	-18.25
Myrmecophaga tridactyla	-48.083	-15.583
Myrmecophaga tridactyla	-47.87	-15.639
Myrmecophaga tridactyla	-63.262	-11.335
Myrmecophaga tridactyla	-63.344	-11.116
Myrmecophaga tridactyla	-71.96	-8.881
Myrmecophaga tridactyla	-67.614	-9.755
Myrmecophaga tridactyla	-73.254	-8.2808
Myrmecophaga tridactyla	-73.267	-7.3833
Myrmecophaga tridactyla	-68.725	-9.25
Myrmecophaga tridactyla	-73.8	-7.1167
Myrmecophaga tridactyla	-73.989	-7.5444
Myrmecophaga tridactyla	-72.678	-9.1444
Myrmecophaga tridactyla	-73.211	-9.4111
Myrmecophaga tridactyla	-57.475	-4.7683
Myrmecophaga tridactyla	-57.213	-4.2108
Myrmecophaga tridactyla	-57.226	-4.2383
Myrmecophaga tridactyla	-60.377	-3.0364
Myrmecophaga tridactyla	-60.23	-3.0364
Myrmecophaga tridactyla	-60.698	-2.2275
Myrmecophaga tridactyla	-60.802	-2.5406
Myrmecophaga tridactyla	-61.207	-2.1386
Myrmecophaga tridactyla	-61.148	-2.0575
Myrmecophaga tridactyla	-60.928	-2.4325
Myrmecophaga tridactyla	-60.939	-2.3897
Myrmecophaga tridactyla	-60.935	-2.2364
Myrmecophaga tridactyla	-60.917	-2.0992
Myrmecophaga tridactyla	-60.917	-2.0675
Myrmecophaga tridactyla	-60.818	-2.0339
Myrmecophaga tridactyla	-60.801	-2.0158
Myrmecophaga tridactyla	-60.685	-2.1103
Myrmecophaga tridactyla	-61.05	-2.1167
Myrmecophaga tridactyla	-60.95	-2.0167
Myrmecophaga tridactyla	-60.833	-2.0833
Myrmecophaga tridactyla	-60.833	-2.4333
Myrmecophaga tridactyla	-61.935	3.29806
Myrmecophaga tridactyla	-61.69	3.39333
Myrmecophaga tridactyla	-60.65	2.81667
Myrmecophaga tridactyla	-64.664	6.78171
Myrmecophaga tridactyla	-64.67	6.77682
Myrmecophaga tridactyla	-64.679	6.77184
Myrmecophaga tridactyla	-64.67	6.77209
Myrmecophaga tridactyla	-50.506	-2.0203
Myrmecophaga tridactyla	-49.528	-1.9872
Myrmecophaga tridactyla	-49.52	-1.985
Myrmecophaga tridactyla	-49.523	-1.9864
Myrmecophaga tridactyla	-53.35	0.72222
Myrmecophaga tridactyla	-52.717	0.155
Myrmecophaga tridactyla	-51.15	-4.4333
Myrmecophaga tridactyla	-51.583	-3.5
Myrmecophaga tridactyla	-51.833	-4.5833
Myrmecophaga tridactyla	-50.316	-6.2033
Myrmecophaga tridactyla	-67.583	8.56667
Myrmecophaga tridactyla	-56.604	-1.6399
Myrmecophaga tridactyla	-55.105	-3.4421
Myrmecophaga tridactyla	-56.666	-3.9939
Myrmecophaga tridactyla	-56.551	-3.8939
Myrmecophaga tridactyla	-56.522	-3.8753
Myrmecophaga tridactyla	-56.494	-3.7939
Myrmecophaga tridactyla	-56.411	-3.8178
Myrmecophaga tridactyla	-56.404	-3.8139
Myrmecophaga tridactyla	-56.323	-3.7481
Myrmecophaga tridactyla	-56.321	-3.7514
Myrmecophaga tridactyla	-56.264	-3.7503
Myrmecophaga tridactyla	-56.246	-3.7269
Myrmecophaga tridactyla	-56.234	-3.6608
Myrmecophaga tridactyla	-56.181	-3.6975
Myrmecophaga tridactyla	-56.137	-3.6675
Myrmecophaga tridactyla	-56.125	-3.6494
Myrmecophaga tridactyla	-56.075	-3.6761
Myrmecophaga tridactyla	-56.074	-3.6964
Myrmecophaga tridactyla	-56.019	-3.7097
Myrmecophaga tridactyla	-56.019	-3.7111
Myrmecophaga tridactyla	-57.101	-4.1842
Myrmecophaga tridactyla	-57.114	-4.1481
Myrmecophaga tridactyla	-57.452	-4.8106
Myrmecophaga tridactyla	-57.226	-4.8892
Myrmecophaga tridactyla	-57.218	-4.9483
Myrmecophaga tridactyla	-57.174	-4.9475
Myrmecophaga tridactyla	-56.949	-4.8881
Myrmecophaga tridactyla	-56.771	-4.9422
Myrmecophaga tridactyla	-56.708	-4.7586
Myrmecophaga tridactyla	-57.358	-4.5181
Myrmecophaga tridactyla	-56.853	-1.3778
Myrmecophaga tridactyla	-56.858	-1.3786
Myrmecophaga tridactyla	-56.315	-1.4939
Myrmecophaga tridactyla	-46.658	-10.824
Myrmecophaga tridactyla	-50.251	-10.536
Myrmecophaga tridactyla	-49.933	-9.8333
Myrmecophaga tridactyla	-47.149	-7.2099
Myrmecophaga tridactyla	-45.961	-10.039
Myrmecophaga tridactyla	-46.739	-3.5751
Myrmecophaga tridactyla	-42.591	-8.6883
Myrmecophaga tridactyla	-43.761	-9.0913
Myrmecophaga tridactyla	-41.289	-13.144
Myrmecophaga tridactyla	-67.583	8.56667
Myrmecophaga tridactyla	-67.583	8.56667
Myrmecophaga tridactyla	-65.55	3.16667
Myrmecophaga tridactyla	-65.667	3.41667
Myrmecophaga tridactyla	-65.15	7.43333
Myrmecophaga tridactyla	-65.017	7.38333
Myrmecophaga tridactyla	-68.217	7.78333
Myrmecophaga tridactyla	-67.167	6.55
Myrmecophaga tridactyla	-66.959	1.97472
Myrmecophaga tridactyla	-66.617	3.38333
Myrmecophaga tridactyla	-66.1	5.35
Myrmecophaga tridactyla	-65.417	7.58333
Myrmecophaga tridactyla	-84.667	14.7333
Myrmecophaga tridactyla	-84.83	15.6969
Myrmecophaga tridactyla	-86.087	14.9489
Myrmecophaga tridactyla	-87.582	15.7322
Myrmecophaga tridactyla	-86.208	15.6047
Myrmecophaga tridactyla	-84.55	15.8442
Myrmecophaga tridactyla	-84.901	15.0214
Myrmecophaga tridactyla	-84.871	15.0439
Myrmecophaga tridactyla	-84.414	14.9544
Myrmecophaga tridactyla	-84.507	14.9522
Myrmecophaga tridactyla	-84.529	14.8989
Myrmecophaga tridactyla	-85.681	15.9464
Myrmecophaga tridactyla	-85.115	14.5808
Myrmecophaga tridactyla	-85.017	14.1
Myrmecophaga tridactyla	-55.883	-28.317
Myrmecophaga tridactyla	-55.967	-28.383
Myrmecophaga tridactyla	-56.1	-28.417
Myrmecophaga tridactyla	-55.9	-28.417
Myrmecophaga tridactyla	-55.767	-28.317
Myrmecophaga tridactyla	-56.433	-28.983
Myrmecophaga tridactyla	-55.95	-27.983
Myrmecophaga tridactyla	-56.017	-27.317
Myrmecophaga tridactyla	-55.7	-27.617
Myrmecophaga tridactyla	-56.233	-27.5
Myrmecophaga tridactyla	-65.367	-26.783
Myrmecophaga tridactyla	-57.167	-28.533
Myrmecophaga tridactyla	-59	-28
Myrmecophaga tridactyla	-61.717	-24.317
Myrmecophaga tridactyla	-58.2	-25.033
Myrmecophaga tridactyla	-58.2	-25.033
Myrmecophaga tridactyla	-54.2	-25.883
Myrmecophaga tridactyla	-62.1	-28.467
Myrmecophaga tridactyla	-62.45	-28.733
Myrmecophaga tridactyla	-59.667	-26.833
Myrmecophaga tridactyla	-62.1	-24.2
Myrmecophaga tridactyla	-60.617	-25.95
Myrmecophaga tridactyla	-64.333	-23.133
Myrmecophaga tridactyla	-63.817	-22.533
Myrmecophaga tridactyla	-63.05	-28.467
Myrmecophaga tridactyla	-61.767	-25.633
Myrmecophaga tridactyla	-61.5	-25.567
Myrmecophaga tridactyla	-61.9	-25.833
Myrmecophaga tridactyla	-64.183	-25.083
Myrmecophaga tridactyla	-63.8	-22.55
Myrmecophaga tridactyla	-60.933	-27.667
Myrmecophaga tridactyla	-54.417	-25.717
Myrmecophaga tridactyla	-61.833	-25.15
Myrmecophaga tridactyla	-58.167	-26
Myrmecophaga tridactyla	-64.267	-26.2
Myrmecophaga tridactyla	-61.9	-25.833
Myrmecophaga tridactyla	-63.8	-22.55
Myrmecophaga tridactyla	-64.35	-23.55
Myrmecophaga tridactyla	-61.667	-29
Myrmecophaga tridactyla	-61.2	-28.083
Myrmecophaga tridactyla	-62.6	-28.617
Myrmecophaga tridactyla	-62.6	-28.633
Myrmecophaga tridactyla	-56.233	-27.5
Myrmecophaga tridactyla	-60.467	-29.783
Myrmecophaga tridactyla	-61.9	-25.833
Myrmecophaga tridactyla	-63.483	-26.417
Myrmecophaga tridactyla	-64.183	-25.083
Myrmecophaga tridactyla	-64.5	-26.283
Myrmecophaga tridactyla	-64.033	-25.717
Myrmecophaga tridactyla	-65.095	9.58333
Myrmecophaga tridactyla	-83.167	8.63879
Myrmecophaga tridactyla	-60.5	-22.55
Myrmecophaga tridactyla	-60.917	-14.55
Myrmecophaga tridactyla	-60.923	-14.554
Myrmecophaga tridactyla	-74.973	0.24333
Myrmecophaga tridactyla	-69.5	-1.0933
Myrmecophaga tridactyla	-74.817	-0.15
Myrmecophaga tridactyla	-73.889	3.34639
Myrmecophaga tridactyla	-73.5	3.88611
Myrmecophaga tridactyla	-73.486	4.27306
Myrmecophaga tridactyla	-72.854	-1.4233
Myrmecophaga tridactyla	-72.747	2.92611
Myrmecophaga tridactyla	-72.403	5.35167
Myrmecophaga tridactyla	-71.739	6.46222
Myrmecophaga tridactyla	-71.737	-2.1333
Myrmecophaga tridactyla	-68.867	4.5
Myrmecophaga tridactyla	-71.331	5.19361
Myrmecophaga tridactyla	-74.917	10.1833
Myrmecophaga tridactyla	-74.867	10.1167
Myrmecophaga tridactyla	-74.833	10.0667
Myrmecophaga tridactyla	-74.917	10.1167
Myrmecophaga tridactyla	-74.75	10.15
Myrmecophaga tridactyla	-58.614	5.01136
Myrmecophaga tridactyla	-52.422	4.8354
Myrmecophaga tridactyla	-53.98	5.44068
Myrmecophaga tridactyla	-53.876	5.65829
Myrmecophaga tridactyla	-53.736	5.59435
Myrmecophaga tridactyla	-53.713	5.38441
Myrmecophaga tridactyla	-53.503	5.26836
Myrmecophaga tridactyla	-53.353	5.47068
Myrmecophaga tridactyla	-53.162	5.44091
Myrmecophaga tridactyla	-53.214	5.29106
Myrmecophaga tridactyla	-53.023	5.37737
Myrmecophaga tridactyla	-52.869	5.31394
Myrmecophaga tridactyla	-53.045	5.22017
Myrmecophaga tridactyla	-52.752	5.20181
Myrmecophaga tridactyla	-52.621	5.07848
Myrmecophaga tridactyla	-52.783	5.04844
Myrmecophaga tridactyla	-52.914	4.99604
Myrmecophaga tridactyla	-52.504	4.97754
Myrmecophaga tridactyla	-53.094	4.66738
Myrmecophaga tridactyla	-52.493	4.66714
Myrmecophaga tridactyla	-52.237	4.61443
Myrmecophaga tridactyla	-52.176	4.47569
Myrmecophaga tridactyla	-52.119	4.30305
Myrmecophaga tridactyla	-52.103	4.11004
Myrmecophaga tridactyla	-52.643	4.06513
Myrmecophaga tridactyla	-52.744	3.78521
Myrmecophaga tridactyla	-51.979	3.91932
Myrmecophaga tridactyla	-52.347	3.56843
Myrmecophaga tridactyla	-53.97	3.66026
Myrmecophaga tridactyla	-53.114	3.01093
Myrmecophaga tridactyla	-53.211	3.69536
Myrmecophaga tridactyla	-52.432	2.9654
Myrmecophaga tridactyla	-52.689	2.40764
Myrmecophaga tridactyla	-52.977	2.53437
Myrmecophaga tridactyla	-52.973	2.20576
Myrmecophaga tridactyla	-56.5465	-15.0699
Myrmecophaga tridactyla	-56.5499	-15.0712
Myrmecophaga tridactyla	-56.55	-15.071
Myrmecophaga tridactyla	-56.5504	-15.0704
Myrmecophaga tridactyla	-56.5405	-15.0383
Myrmecophaga tridactyla	-56.5427	-15.0415
Myrmecophaga tridactyla	-56.5719	-15.0844
Myrmecophaga tridactyla	-56.5764	-15.0844
Myrmecophaga tridactyla	-56.5822	-15.0853
Myrmecophaga tridactyla	-56.5867	-15.1064
Myrmecophaga tridactyla	-56.5856	-15.1047
Myrmecophaga tridactyla	-56.5881	-15.1017
Myrmecophaga tridactyla	-56.5761	-15.1064
Myrmecophaga tridactyla	-56.5775	-15.1067
Myrmecophaga tridactyla	-56.5772	-15.1078
Myrmecophaga tridactyla	-56.5781	-15.1075
Myrmecophaga tridactyla	-58.2303	-16.1394
Myrmecophaga tridactyla	-58.2192	-16.1447
Myrmecophaga tridactyla	-58.23	-16.1369
Myrmecophaga tridactyla	-58.2297	-16.1353
Myrmecophaga tridactyla	-58.1781	-16.0969
Myrmecophaga tridactyla	-58.1769	-16.1119
Myrmecophaga tridactyla	-58.1781	-16.0969
Myrmecophaga tridactyla	-58.4986	-16.1394
Myrmecophaga tridactyla	-58.4872	-16.1472
Myrmecophaga tridactyla	-58.165	-16.1053
Myrmecophaga tridactyla	-58.1664	-16.105
Myrmecophaga tridactyla	-47.996505	-18.118921
Myrmecophaga tridactyla	-47.993666	-18.122084
Myrmecophaga tridactyla	-55.1688	-19.9903
Myrmecophaga tridactyla	-55.1688	-19.9903
Myrmecophaga tridactyla	-55.1688	-19.9903
Myrmecophaga tridactyla	-55.1688	-19.9903
Myrmecophaga tridactyla	-55.1688	-19.9903
Myrmecophaga tridactyla	-55.1688	-19.9903
Myrmecophaga tridactyla	-55.1688	-19.9903
Myrmecophaga tridactyla	-55.1688	-19.9903
Myrmecophaga tridactyla	-55.1688	-19.9903
Myrmecophaga tridactyla	-55.1688	-19.9903
Myrmecophaga tridactyla	-55.1688	-19.9903
Myrmecophaga tridactyla	-55.61461	-19.52071
Myrmecophaga tridactyla	-55.61461	-19.52071
Myrmecophaga tridactyla	-55.61461	-19.52071
Myrmecophaga tridactyla	-55.61461	-19.52071
Myrmecophaga tridactyla	-55.61461	-19.52071
Myrmecophaga tridactyla	-55.61461	-19.52071
Myrmecophaga tridactyla	-55.61461	-19.52071
Myrmecophaga tridactyla	-55.61461	-19.52071
Myrmecophaga tridactyla	-55.61461	-19.52071
Myrmecophaga tridactyla	-55.61461	-19.52071
Myrmecophaga tridactyla	-56.14262	-16.69331
Myrmecophaga tridactyla	-56.26804	-16.67838
Myrmecophaga tridactyla	-56.16871	-16.68297
Myrmecophaga tridactyla	-56.15741	-16.67382
Myrmecophaga tridactyla	-56.15594	-16.67473
Myrmecophaga tridactyla	-56.19685	-16.68159
Myrmecophaga tridactyla	-56.19889	-16.68639
Myrmecophaga tridactyla	-56.1949	-16.6877
Myrmecophaga tridactyla	-56.19098	-16.68574
Myrmecophaga tridactyla	-56.29599	-16.51179
Myrmecophaga tridactyla	-56.28386	-16.57354
Myrmecophaga tridactyla	-56.26351	-16.6321
Myrmecophaga tridactyla	-56.26804	-16.67838
Myrmecophaga tridactyla	-56.24927	-16.68312
Myrmecophaga tridactyla	-56.36764	-16.77165
Myrmecophaga tridactyla	-56.36584	-16.76824
Myrmecophaga tridactyla	-56.22205	-16.68653
Myrmecophaga tridactyla	-56.20692	-16.70004
Myrmecophaga tridactyla	-56.18858	-16.68983
Myrmecophaga tridactyla	-56.18118	-16.68906
Myrmecophaga tridactyla	-56.1553	-16.6745
Myrmecophaga tridactyla	-56.08273	-16.71093
Myrmecophaga tridactyla	-56.16106	-16.68897
Myrmecophaga tridactyla	-55.98083	-20.05118
Myrmecophaga tridactyla	-55.98029	-20.08113
Myrmecophaga tridactyla	-55.9701	-20.0871
Myrmecophaga tridactyla	-55.97359	-20.09644
Myrmecophaga tridactyla	-55.98428	-20.1081
Myrmecophaga tridactyla	-47.81535	-13.66662
Myrmecophaga tridactyla	-46.71609	-3.27774
Myrmecophaga tridactyla	-52.3322	0.5823
Myrmecophaga tridactyla	-51.0996	1.7218
Myrmecophaga tridactyla	-50.7922	1.27
Myrmecophaga tridactyla	-51.0752	0.2412
Myrmecophaga tridactyla	-51.9863	1.4043
Myrmecophaga tridactyla	-51.9863	1.4043
Myrmecophaga tridactyla	-72	-8.75768
Myrmecophaga tridactyla	-71.9789	-8.77044
Myrmecophaga tridactyla	-71.98184	-8.76216
Myrmecophaga tridactyla	-71.91829	-8.97041
Myrmecophaga tridactyla	-71.91857	-8.99332
Myrmecophaga tridactyla	-68.20178	-9.34792
Myrmecophaga tridactyla	-69.44466	-9.05024
Myrmecophaga tridactyla	-69.4798	-9.03351
Myrmecophaga tridactyla	-47.82	-13.65
Myrmecophaga tridactyla	-53.8419	-17.37299
Myrmecophaga tridactyla	-53.35921	-17.75305
Myrmecophaga tridactyla	-53.32495	-17.77479
Myrmecophaga tridactyla	-53.31283	-17.6043
Myrmecophaga tridactyla	-53.30493	-17.54693
Myrmecophaga tridactyla	-53.30368	-17.43083
Myrmecophaga tridactyla	-53.3	-17.79
Myrmecophaga tridactyla	-53.29968	-17.44502
Myrmecophaga tridactyla	-53.14821	-17.36316
Myrmecophaga tridactyla	-53.13122	-17.36726
Myrmecophaga tridactyla	-53.09214	-17.3521
Myrmecophaga tridactyla	-53.08908	-17.36266
Myrmecophaga tridactyla	-52.58535	-16.40974
Myrmecophaga tridactyla	-52.57434	-16.41123
